"ID","NAME","MEETINGNO__C","TT_ARRANGESTATUSREQUEST__C","TT_TIMESTAMPBYL__C","TT_LASTAPPROVALUSERNAME__C","TT_LASTAPPROVALDATE__C","TT_STARTDATEREMARKS__C","TT_PLACEPREFECTURE__C","TT_PLACECITY__C","TT_PLACEFREE__C","TT_STARTTIME__C","TT_ENDTIME__C","TT_HALLLAYOUT__C","TT_NEEDDISCUSSION__C","TT_NEEDPARTY__C","TT_NUMBEROFPARTICIPANTSPARTY__C","TT_NEEDANTEROOMLECTURE__C","TT_NEEDANTEROOMLECTURETIMEFROM__C","TT_NEEDANTEROOMLECTURENUMBER__C","TT_NEEDANTEROOMEMPLOYEE__C","TT_NEEDANTEROOMEMPLOYEENUMBER__C","TT_NEEDSPONSOR__C","TT_NEEDSPONSORTIMEFROM__C","TT_NEEDSPONSORNUMBER__C","TT_WISHINGSTAYNUMBER__C","TT_WISHINGSTAYDATE__C","TT_ARRANGEPLANNUMBERTRAFFIC__C","TT_ARRANGEPLANNUMBERTAXI__C","TT_REMARKSOTHER__C"
"a0G1000000jbr7XEAQ","MTA15-00009120","MTG15-00046767","2","20150413121542","","","","山口県","山口市","山口グランドホテル 3F 末広","19:00","20:30","1","true","false","0.0","true","18:00","4.0","false","0.0","false","","0.0","1.0","20150610","0.0","0.0","既に会場手配は済んでおります。見積、支払い作業の方、宜しくお願い致します。"
"a0G1000000jbuhBEAQ","MTA15-00009122","MTG15-00039717","3","20150401114947","","","","","","長崎医療センターカンファレンス室","19:00","20:00","1","false","false","8.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","院内で行いますので、会場手配は必要ありません。"
"a0G1000000jbqyUEAQ","MTA15-00009119","MTG15-00046603","2","20150406093439","","","","北海道","","帯広市","18:30","21:00","1","true","false","0.0","true","17:30","4.0","false","0.0","false","","0.0","0.0","","0.0","0.0",""
"a0G1000000jbqpIEAQ","MTA15-00009118","MTG15-00039717","3","20150331190558","","","","","","荒尾市民病院","19:00","20:00","1","false","false","8.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","医局で行いますので会場手配は必要ありません"
"a0G1000000nsP8LEAU","MTA15-00009126","MTG15-00039716","3","20150401071210","","","","福島県","郡山市","南東北病院　北棟","19:00","20:00","1","false","false","7.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","病院内での実施のため会場手配は不要です。"
"a0G1000000jbxtCEAQ","MTA15-00009125","MTG15-00046980","2","20150402162904","","","","北海道","","札幌市内","14:00","16:00","1","true","false","0.0","true","13:00","4.0","false","0.0","false","","0.0","10.0","20150801","0.0","0.0",""
"a0G1000000nsyl8EAA","MTA15-00009248","MTG15-00039717","3","20150404212524","","","","","","南和歌山病院　会議室","19:00","20:00","2","false","false","8.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","病院開先のため手配不要"
"a0G1000000nsSG0EAM","MTA15-00009139","MTG15-00037863","1","20150401105427","","","6月17日（水）　荒尾市・玉名郡市医師会学術講演会
会場は荒尾市医師会館を予約しております。","熊本県","荒尾市","荒尾市医師会館","19:10","20:40","1","false","false","0.0","true","18:30","3.0","false","0.0","false","","0.0","0.0","","0.0","0.0","荒尾市医師会館予約済みです。
精算代行をお願いします。"
"a0G1000000nsRjEEAU","MTA15-00009127","MTG15-00039717","3","20150401105423","","","","岡山県","","院内開催の為　手配不要です","19:00","20:00","1","false","false","8.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0",""
"a0G1000000nsRyxEAE","MTA15-00009135","MTG15-00039986","2","20150403073422","","","","東京都","港区","八芳園","19:30","21:00","3","true","false","0.0","true","18:00","5.0","false","0.0","false","","0.0","0.0","","0.0","0.0","会場予約済です。"
"a0G1000000nsRvjEAE","MTA15-00009134","MTG15-00038803","3","20150401101647","","","名古屋大学の会議室を借りるため、手配は必要ありません。","愛知県","","名古屋大学","18:30","19:45","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0",""
"a0G1000000nsSNzEAM","MTA15-00009141","MTG15-00044980","2","20150407174109","","","2015年6月25日","島根県","松江市","ホテル一畑「サンシャインホール」","19:00","20:15","1","true","false","0.0","true","18:00","2.0","false","0.0","false","","0.0","0.0","","0.0","0.0","会場はこちらで予約をいれています。精算代行をお願いします。"
"a0G1000000nsSTiEAM","MTA15-00009143","MTG15-00047107","","","","","","福岡県","福岡市","ホテルセントラーザ博多","19:00","21:00","1","true","false","0.0","false","","0.0","false","0.0","true","18:30","0.0","0.0","","0.0","0.0",""
"a0G1000000nsRonEAE","MTA15-00009130","MTG15-00044369","3","20150402103220","","","","","","近森病院　院内会議室","19:00","20:00","1","false","false","4.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","会場手配不要です。"
"a0G1000000nsSVAEA2","MTA15-00009144","MTG15-00044369","3","20150401123556","","","","","","島根大学神経内科カンファレンス室","19:00","20:00","2","false","false","4.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0",""
"a0G1000000nsS7zEAE","MTA15-00009138","MTG15-00039716","3","20150401155240","","","","","","アルフレッサ　藤沢支店　会議室","19:00","20:00","1","false","false","7.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","卸　会議室利用の為、会場手配不要です。"
"a0G1000000nsRmXEAU","MTA15-00009129","MTG15-00039716","3","20150401103058","","","","埼玉県","","防衛医科大学第1内科医局","19:00","20:00","9","false","false","7.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","医局で実施致しますので、会場手配は必要ありません。"
"a0G1000000nsRuqEAE","MTA15-00009132","MTG15-00038803","3","20150401102820","","","","","","KKR札幌病院","18:30","19:45","2","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","会場手配は不要です。"
"a0G1000000nsRuvEAE","MTA15-00009133","MTG15-00046953","1","20150401101704","","","2015年6月18日","兵庫県","","ラッセホール","19:30","21:30","9","false","false","0.0","false","","0.0","false","0.0","true","18:30","0.0","0.0","","0.0","0.0","講演会会場、世話人会会場　予約済み"
"a0G1000000nsS7uEAE","MTA15-00009137","MTG15-00039717","3","20150401114641","","","岩国医療センター院内での集団視聴の為、手配は必要ありません。","","","岩国医療センター　４階カンファレンスルーム１","19:00","20:00","1","false","false","8.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","参加予定医師
脳神経外科：萩原先生　日下先生　大塚先生　伊丹先生　大西先生
研修医：５名"
"a0G1000000nsTPYEA2","MTA15-00009151","MTG15-00039717","3","20150401160039","","","","兵庫県","西宮市","兵庫医科大学　脳神経外科医局ﾐｰﾃｨﾝｸﾞ室","19:00","20:00","2","false","false","8.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","大学で開催するため会場手配は不要です"
"a0G1000000nsTPTEA2","MTA15-00009150","MTG15-00047066","2","20150402160815","","","","","","札幌市","19:00","20:30","1","true","false","0.0","true","18:00","4.0","false","0.0","false","","0.0","5.0","20151120","0.0","0.0",""
"a0G1000000nsTCZEA2","MTA15-00009149","MTG15-00036244","3","20150401152042","","","","","","関西医大　学舎5F 会議室","19:00","20:00","2","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","会場手配は不要"
"a0G1000000nsSf0EAE","MTA15-00009145","MTG15-00039716","4","20150403140900","","","","","","安房地域医療センター会議室","19:00","20:00","1","false","false","7.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0",""
"a0G1000000nsShMEAU","MTA15-00009147","MTG15-00044369","4","20150403140641","","","","","","安房地域医療センター会議室","19:00","20:00","1","false","false","4.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0",""
"a0G1000000nsShHEAU","MTA15-00009146","MTG15-00039717","3","20150401142226","","","","","","安房地域医療センター会議室","19:00","20:00","1","false","false","8.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0",""
"a0G1000000nsTccEAE","MTA15-00009154","MTG15-00039716","3","20150402111037","","","","東京都","","昭和大学病院　入院棟17階　A会議室","19:00","20:00","2","false","false","7.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","院内開催の為会場手配不要"
"a0G1000000nsTVqEAM","MTA15-00009153","MTG15-00045059","1","20150401162026","","","","大阪府","","ホテルNCB","7:00","8:15","9","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","スクリーン
島型
飲み物、サンドイッチ、録音
プロジェクター手配お願いします。"
"a0G1000000nsTyyEAE","MTA15-00009156","MTG15-00037254","1","20150401182842","","","東京駅サピアタワー5階＠503ABにてすでにBYLから予約済です。
詳細別途ご連絡します。","東京都","","東京駅サピアタワー","14:00","16:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","社員に対するレクチャーです。40名が座れるようご設定をお願いします。"
"a0G1000000nsTcmEAE","MTA15-00009155","MTG15-00039717","3","20150402111003","","","","東京都","","昭和大学病院　入院棟17階A会議室","19:00","20:00","2","false","false","8.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0",""
"a0G1000000nsUCHEA2","MTA15-00009157","MTG15-00042447","3","20150401201857","","","","福島県","福島市","福島市テルサ","20:10","20:30","9","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","「会場手配は不要」 （XAR Web講演会の会場と同じであるため）"
"a0G1000000nsXmFEAU","MTA15-00009160","MTG15-00044369","3","20150403172353","","","","徳島県","","徳島大学神経内科","19:00","20:00","1","false","false","4.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","神経内科医局にて実施のため会場手配不要です"
"a0G1000000nsXX9EAM","MTA15-00009159","MTG15-00043040","3","20150409160307","","","","北海道","","函館市内","19:00","20:00","1","false","false","4.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","既にホテル法華クラブ函館に予約済み。
トップツアーよりコンタクトを取って下さい。"
"a0G1000000nsZb3EAE","MTA15-00009161","MTG15-00036244","3","20150402184710","","","","石川県","金沢市小立野","金沢大学附属病院　共用カンファレンスルーム　1-2","19:00","20:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0",""
"a0G1000000nsX0XEAU","MTA15-00009158","MTG15-00038803","3","20150401220558","","","","","","虎の門病院２階外来","18:30","19:45","9","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","手配必要なし"
"a0G1000000nsa7BEAQ","MTA15-00009163","MTG15-00039475","1","20150402004743","","","2015年7月1日","北海道","北見市","ホテル黒部（TEL:0157-23-2251）","18:45","20:15","1","false","true","4.0","true","18:00","2.0","false","0.0","false","","0.0","1.0","20150701","0.0","0.0","講師宿泊は「ホテルベルクラシック北見」（TEL:0157-31-1200）予約済みにて支払手続きのみお願い致します。"
"a0G1000000nsZdEEAU","MTA15-00009162","MTG15-00046888","2","20150409183801","","","4月22日予約入れてあります、支払業務宜しくお願い致します。","長野県","長野市","ホテルサンルート長野　善光寺口","19:00","20:00","1","false","false","3.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0",""
"a0G1000000nsaDJEAY","MTA15-00009166","MTG15-00044289","2","20150410172341","","","","岡山県","岡山市","岡山国際交流センター","14:45","18:00","1","false","false","9.0","true","13:00","4.0","false","0.0","true","13:00","0.0","0.0","20151212","0.0","0.0",""
"a0G1000000nsa84EAA","MTA15-00009165","MTG15-00047100","1","20150402080434","","","","神奈川県","横須賀市若松町","神奈川県横須賀市若松町","19:30","21:00","1","true","false","0.0","true","19:00","5.0","false","0.0","false","","0.0","0.0","","0.0","0.0","会場に連絡済みです。精算代行お願い致します。"
"a0G1000000nsa7zEAA","MTA15-00009164","MTG15-00047100","","","","","２０１５年５月１８日（月）","神奈川県","横須賀市若松町","セントラルホテル","19:30","21:00","1","true","false","0.0","true","19:00","5.0","false","0.0","false","","0.0","0.0","","0.0","0.0","会場に連絡済みです。精算代行お願い致します。"
"a0G1000000nsarWEAQ","MTA15-00009177","MTG15-00039717","3","20150402123715","","","","青森県","八戸市","八戸市立市民病院内
救命救急センターカンファルーム","19:00","20:00","1","false","false","8.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","※院内で開催の為、会場手配は不要です。
　宜しくお願い致します。"
"a0G1000000nsat8EAA","MTA15-00009178","MTG15-00039717","3","20150402112025","","","","","","宮崎大学病院","19:00","20:00","2","false","false","8.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","病院内会議室で行ないますので、会場手配は必要ありません。"
"a0G1000000nsazGEAQ","MTA15-00009182","MTG15-00042430","3","20150403134828","","","","熊本県","","熊本赤十字病院　401・402研修ホール","19:00","20:30","9","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","会場手配の必要はありません。"
"a0G1000000nsaMLEAY","MTA15-00009167","MTG15-00039717","3","20150402111111","","","","","","日本赤十字社医療センター","19:00","20:00","2","false","false","8.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","会議室内で行いますので、会場手配の必要ありません。"
"a0G1000000nsbK0EAI","MTA15-00009186","MTG15-00036244","3","20150402151006","","","","山口県","下関市","関門医療センター","19:00","20:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","医局で実施するため、会場手配は必要ございません。"
"a0G1000000nsaePEAQ","MTA15-00009172","MTG15-00038803","3","20150402101345","","","","","","院内会議室","18:30","19:45","2","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0",""
"a0G1000000nsapLEAQ","MTA15-00009175","MTG15-00039717","3","20150413103357","","","","鹿児島県","","鹿児島大学病院脳神経外科医局","19:00","20:00","1","false","false","8.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","会場手配不要。
集合視聴は中止になりました。"
"a0G1000000nsappEAA","MTA15-00009176","MTG15-00044369","3","20150402115033","","","","","","山形大学医学部附属病院　第一内科","19:00","20:00","1","false","false","4.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","医局カンファランスルームでの実施の為、会場手配は必要ありません。"
